28,0,1594,0.0,56.92857142857143,940.5725534932801,0.0,0,20,0,57,56,21,20,2.0357142857142856,0.9824561403508771,0.75,0.9523809523809523,21,0.75
34,5,1570,0.14705882352941177,46.1764705882353,1435.335362685337,0.0,0,20,0,70,49,23,20,2.0588235294117645,0.7,0.6764705882352942,0.8695652173913043,28,0.8235294117647058
16,0,536,0.0,33.5,315.76876468329215,0.0,0,20,0,67,36,26,9,4.1875,0.5373134328358209,1.625,0.34615384615384615,3,0.1875
33,7,2112,0.21212121212121213,64.0,538.3038727707846,0.25,10,12.533333333333333,36.636250000000025,128,114,50,46,3.878787878787879,0.890625,1.5151515151515151,0.92,4,0.12121212121212122
27,1,1937,0.037037037037037035,71.74074074074075,744.9518312849399,0.10714285714285714,3,14.533333333333331,-21.809999999999945,76,61,13,8,2.814814814814815,0.8026315789473685,0.48148148148148145,0.6153846153846154,5,0.18518518518518517
13,0,318,0.0,24.46153846153846,33.219280948873624,0.23076923076923078,3,14.533333333333331,-50.00999999999996,13,13,11,11,1.0,1.0,0.8461538461538461,1.0,5,0.38461538461538464
26,2,1236,0.07692307692307693,47.53846153846154,1340.3333863677885,0.10714285714285714,3,14.533333333333331,-50.00999999999996,71,47,34,12,2.730769230769231,0.6619718309859155,1.3076923076923077,0.35294117647058826,5,0.19230769230769232
12,1,786,0.08333333333333333,65.5,180.0,0.23076923076923078,3,14.533333333333331,-50.00999999999996,30,22,10,6,2.5,0.7333333333333333,0.8333333333333334,0.6,5,0.4166666666666667
22,0,915,0.0,41.59090909090909,435.98905644032214,0.2727272727272727,6,14.33333333333333,35.09750000000002,40,18,24,11,1.8181818181818181,0.45,1.0909090909090908,0.4583333333333333,9,0.4090909090909091
11,1,662,0.09090909090909091,60.18181818181818,536.156400069231,0.0,0,20,0,12,12,11,11,1.0909090909090908,1.0,1.0,1.0,8,0.7272727272727273
10,1,623,0.1,62.3,558.9052697343161,0.0,0,20,0,20,20,11,11,2.0,1.0,1.1,1.0,6,0.6
22,1,880,0.045454545454545456,40.0,937.5716008081647,0.13043478260869565,3,14.533333333333331,-21.809999999999945,52,36,21,5,2.3636363636363638,0.6923076923076923,0.9545454545454546,0.23809523809523808,5,0.22727272727272727
24,6,1610,0.25,67.08333333333333,874.0485972529103,0.0,0,20,0,102,67,12,8,4.25,0.6568627450980392,0.5,0.6666666666666666,4,0.16666666666666666
34,4,1500,0.11764705882352941,44.11764705882353,913.1393873391838,0.15789473684210525,6,10.716089466089466,70.10361471861474,111,101,36,32,3.264705882352941,0.9099099099099099,1.0588235294117647,0.8888888888888888,23,0.6764705882352942
30,4,1512,0.13333333333333333,50.4,686.3634663785509,0.0,0,20,0,85,73,41,34,2.8333333333333335,0.8588235294117647,1.3666666666666667,0.8292682926829268,19,0.6333333333333333
19,2,906,0.10526315789473684,47.68421052631579,786.8083894318042,0.0,0,20.622222222222224,19.136666666666684,52,42,31,23,2.736842105263158,0.8076923076923077,1.631578947368421,0.7419354838709677,14,0.7368421052631579
25,0,938,0.0,37.52,307.60221301187687,0.04,1,14.533333333333331,34.59000000000003,50,44,18,17,2.0,0.88,0.72,0.9444444444444444,19,0.76
29,0,1622,0.0,55.93103448275862,1315.8773845954993,0.20689655172413793,6,19.001010101010106,11.213560606060627,124,111,77,66,4.275862068965517,0.8951612903225806,2.6551724137931036,0.8571428571428571,11,0.3793103448275862
21,0,890,0.0,42.38095238095238,223.47971260168302,0.47619047619047616,10,16.92147147147147,39.112381756756776,72,67,48,44,3.4285714285714284,0.9305555555555556,2.2857142857142856,0.9166666666666666,12,0.5714285714285714
26,3,887,0.11538461538461539,34.11538461538461,372.60285345449455,0.10344827586206896,3,13.9,37.25750000000002,61,43,35,29,2.3461538461538463,0.7049180327868853,1.3461538461538463,0.8285714285714286,15,0.5769230769230769
41,1,1659,0.024390243902439025,40.46341463414634,1795.524900675002,0.07142857142857142,3,17.50769230769231,37.455384615384645,108,89,47,39,2.6341463414634148,0.8240740740740741,1.146341463414634,0.8297872340425532,23,0.5609756097560976
14,2,865,0.14285714285714285,61.785714285714285,468.8508029066055,0.0,0,10.0,66.40000000000003,33,33,13,13,2.357142857142857,1.0,0.9285714285714286,1.0,4,0.2857142857142857
11,1,601,0.09090909090909091,54.63636363636363,348.45715005480787,0.0,0,20,0,40,36,13,12,3.6363636363636362,0.9,1.1818181818181819,0.9230769230769231,8,0.7272727272727273
21,0,895,0.0,42.61904761904762,966.498460191909,0.0,0,20,0,34,34,18,18,1.619047619047619,1.0,0.8571428571428571,1.0,13,0.6190476190476191
20,1,952,0.05,47.6,266.89015540736375,0.3333333333333333,7,9.325490196078432,56.76568627450982,61,58,31,28,3.05,0.9508196721311475,1.55,0.9032258064516129,5,0.25
20,0,471,0.0,23.55,112.0,0.35,7,8.514285714285714,62.75857142857146,24,18,16,14,1.2,0.75,0.8,0.875,11,0.55
40,0,1182,0.0,29.55,708.2797251975968,0.175,7,10.666666666666668,52.018333333333345,61,38,28,22,1.525,0.6229508196721312,0.7,0.7857142857142857,23,0.575
41,1,1673,0.024390243902439025,40.80487804878049,768.8594334861544,0.23809523809523808,10,16.879411764705885,47.381433823529434,120,106,54,49,2.926829268292683,0.8833333333333333,1.3170731707317074,0.9074074074074074,18,0.43902439024390244
34,0,975,0.0,28.676470588235293,298.78191844869895,0.3235294117647059,11,8.50701754385965,64.72914473684212,69,62,35,32,2.0294117647058822,0.8985507246376812,1.0294117647058822,0.9142857142857143,17,0.5
34,0,1678,0.0,49.35294117647059,565.0,0.0,0,20,0,81,61,22,16,2.3823529411764706,0.7530864197530864,0.6470588235294118,0.7272727272727273,28,0.8235294117647058
34,5,1282,0.14705882352941177,37.705882352941174,475.0,0.41025641025641024,16,3.444615384615384,106.15486538461542,130,108,72,64,3.823529411764706,0.8307692307692308,2.1176470588235294,0.8888888888888888,14,0.4117647058823529
20,0,1016,0.0,50.8,380.7962075615274,0.15,3,2.8000000000000003,90.95857142857145,78,56,23,11,3.9,0.717948717948718,1.15,0.4782608695652174,7,0.35
26,3,906,0.11538461538461539,34.84615384615385,799.8119732179808,0.0,0,0.4,121.22000000000003,58,48,33,28,2.230769230769231,0.8275862068965517,1.2692307692307692,0.8484848484848485,16,0.6153846153846154
23,0,938,0.0,40.78260869565217,290.0,0.08695652173913043,2,30.800000000000004,-6.694999999999979,40,29,22,20,1.7391304347826086,0.725,0.9565217391304348,0.9090909090909091,15,0.6521739130434783
35,1,1234,0.02857142857142857,35.25714285714286,909.0891816443068,0.08333333333333333,3,14.228571428571428,54.70142857142861,58,45,27,20,1.6571428571428573,0.7758620689655172,0.7714285714285715,0.7407407407407407,23,0.6571428571428571
25,0,990,0.0,39.6,519.2347694592746,0.0,0,20,0,49,37,31,24,1.96,0.7551020408163265,1.24,0.7741935483870968,19,0.76
29,2,1272,0.06896551724137931,43.86206896551724,1014.7972260215518,0.03225806451612903,1,27.866666666666664,-21.809999999999945,47,42,26,25,1.6206896551724137,0.8936170212765957,0.896551724137931,0.9615384615384616,19,0.6551724137931034
31,0,1471,0.0,47.45161290322581,726.3927531876172,0.3548387096774194,11,6.070085470085471,83.2923534798535,108,108,51,51,3.4838709677419355,1.0,1.6451612903225807,1.0,21,0.6774193548387096
12,0,794,0.0,66.16666666666667,399.01045853078114,0.16666666666666666,2,12.436363636363637,36.64477272727275,53,51,38,37,4.416666666666667,0.9622641509433962,3.1666666666666665,0.9736842105263158,9,0.75
13,0,468,0.0,36.0,76.0,0.3076923076923077,4,21.400000000000002,16.107500000000016,27,26,23,22,2.076923076923077,0.9629629629629629,1.7692307692307692,0.9565217391304348,9,0.6923076923076923
26,0,1238,0.0,47.61538461538461,1237.5945130667774,0.038461538461538464,1,4.0,112.08500000000001,82,67,35,31,3.1538461538461537,0.8170731707317073,1.3461538461538463,0.8857142857142857,16,0.6153846153846154
13,1,385,0.07692307692307693,29.615384615384617,85.83671966625712,0.07142857142857142,1,26.0,-119.71999999999994,20,17,17,14,1.5384615384615385,0.85,1.3076923076923077,0.8235294117647058,5,0.38461538461538464
33,2,1449,0.06060606060606061,43.90909090909091,752.3047027435053,0.11428571428571428,4,8.733333333333334,77.51166666666667,131,123,47,44,3.9696969696969697,0.9389312977099237,1.4242424242424243,0.9361702127659575,8,0.24242424242424243
24,2,1489,0.08333333333333333,62.041666666666664,406.24409745172375,0.2692307692307692,7,12.536752136752137,45.14014652014654,112,100,55,47,4.666666666666667,0.8928571428571429,2.2916666666666665,0.8545454545454545,5,0.20833333333333334
32,7,2040,0.21875,63.75,1930.661415290473,0.0,0,20,0,112,86,32,25,3.5,0.7678571428571429,1.0,0.78125,7,0.21875
13,0,1432,0.0,110.15384615384616,500.0,0.0,0,20,0,59,59,8,8,4.538461538461538,1.0,0.6153846153846154,1.0,3,0.23076923076923078
9,3,417,0.3333333333333333,46.333333333333336,395.30856805008847,0.0,0,20,0,26,26,7,7,2.888888888888889,1.0,0.7777777777777778,1.0,3,0.3333333333333333
35,5,1284,0.14285714285714285,36.68571428571428,1239.2909774306665,0.0,0,20,0,70,57,27,25,2.0,0.8142857142857143,0.7714285714285715,0.9259259259259259,23,0.6571428571428571
21,0,851,0.0,40.523809523809526,282.0263830884655,0.42857142857142855,9,12.762820512820513,48.51754807692309,84,83,52,51,4.0,0.9880952380952381,2.4761904761904763,0.9807692307692307,9,0.42857142857142855
14,0,622,0.0,44.42857142857143,259.1235783200587,0.0,0,20,0,30,12,12,11,2.142857142857143,0.4,0.8571428571428571,0.9166666666666666,4,0.2857142857142857
15,0,613,0.0,40.86666666666667,279.68271254399053,0.06666666666666667,1,8.276923076923078,83.0092307692308,40,22,21,19,2.6666666666666665,0.55,1.4,0.9047619047619048,8,0.5333333333333333
8,2,282,0.25,35.25,68.53238859703687,0.2,2,4.9,73.84500000000001,21,21,18,18,2.625,1.0,2.25,1.0,5,0.625
32,5,1539,0.15625,48.09375,461.3156600916927,0.2702702702702703,10,11.633699633699635,53.68676282051283,127,123,77,73,3.96875,0.968503937007874,2.40625,0.948051948051948,14,0.4375
16,0,483,0.0,30.1875,70.30835464468075,0.4375,7,24.442105263157895,-30.628947368421024,33,33,19,19,2.0625,1.0,1.1875,1.0,7,0.4375
38,4,2393,0.10526315789473684,62.973684210526315,3498.5983152382923,0.023809523809523808,1,15.433333333333332,37.94625000000003,134,82,40,32,3.526315789473684,0.6119402985074627,1.0526315789473684,0.8,6,0.15789473684210525
29,0,1068,0.0,36.827586206896555,1461.341133439396,0.0,0,20,0,77,57,46,40,2.6551724137931036,0.7402597402597403,1.5862068965517242,0.8695652173913043,12,0.41379310344827586
8,3,384,0.375,48.0,303.0699021717345,0.0,0,20,0,23,23,6,6,2.875,1.0,0.75,1.0,3,0.375
36,5,1510,0.1388888888888889,41.94444444444444,1607.8088357493486,0.04878048780487805,2,16.066666666666666,53.78875000000001,101,92,59,54,2.8055555555555554,0.9108910891089109,1.6388888888888888,0.9152542372881356,14,0.3888888888888889
34,4,1471,0.11764705882352941,43.26470588235294,1502.0256380646651,0.05263157894736842,2,11.437267080745341,60.23793478260871,120,99,61,56,3.5294117647058822,0.825,1.7941176470588236,0.9180327868852459,19,0.5588235294117647
16,0,505,0.0,31.5625,224.74026093414287,0.125,2,11.614285714285714,21.93660714285717,29,25,19,16,1.8125,0.8620689655172413,1.1875,0.8421052631578947,12,0.75
30,2,2036,0.06666666666666667,67.86666666666666,1953.4553116927552,0.0625,2,7.9012987012987015,51.4218181818182,148,143,27,24,4.933333333333334,0.9662162162162162,0.9,0.8888888888888888,7,0.23333333333333334
31,8,1171,0.25806451612903225,37.774193548387096,1054.4357944952976,0.23076923076923078,9,15.34928774928775,31.4354700854701,110,89,69,60,3.5483870967741935,0.8090909090909091,2.225806451612903,0.8695652173913043,8,0.25806451612903225
30,5,937,0.16666666666666666,31.233333333333334,823.9246196106428,0.0,0,20,0,82,58,18,15,2.7333333333333334,0.7073170731707317,0.6,0.8333333333333334,4,0.13333333333333333
24,2,758,0.08333333333333333,31.583333333333332,523.0547900095398,0.0,0,20,0,57,56,27,26,2.375,0.9824561403508771,1.125,0.9629629629629629,4,0.16666666666666666
33,3,1729,0.09090909090909091,52.39393939393939,1627.8794264106293,0.2222222222222222,8,11.86349527665317,60.22784991324467,147,129,70,66,4.454545454545454,0.8775510204081632,2.121212121212121,0.9428571428571428,6,0.18181818181818182
22,6,1752,0.2727272727272727,79.63636363636364,1799.1339005019247,0.17857142857142858,5,15.045454545454547,53.6602272727273,72,69,33,30,3.272727272727273,0.9583333333333334,1.5,0.9090909090909091,4,0.18181818181818182
28,8,1371,0.2857142857142857,48.964285714285715,1774.3505004952888,0.08333333333333333,3,14.762393162393165,44.05371794871797,98,77,55,52,3.5,0.7857142857142857,1.9642857142857142,0.9454545454545454,4,0.14285714285714285
12,0,348,0.0,29.0,391.3815085205631,0.08333333333333333,1,40.800000000000004,-48.994999999999976,15,12,12,11,1.25,0.8,1.0,0.9166666666666666,8,0.6666666666666666
36,2,1099,0.05555555555555555,30.52777777777778,1066.7278376377408,0.02631578947368421,1,8.200000000000001,61.24000000000001,95,74,42,39,2.638888888888889,0.7789473684210526,1.1666666666666667,0.9285714285714286,4,0.1111111111111111
34,0,2477,0.0,72.8529411764706,3842.2618833134684,0.0,0,20,0,110,101,28,25,3.235294117647059,0.9181818181818182,0.8235294117647058,0.8928571428571429,4,0.11764705882352941
41,0,1755,0.0,42.80487804878049,1023.3006692938648,0.2682926829268293,11,21.881818181818183,22.71079545454549,135,107,67,58,3.292682926829268,0.7925925925925926,1.6341463414634145,0.8656716417910447,15,0.36585365853658536
16,0,1553,0.0,97.0625,1423.7787608348453,0.3125,5,4.667007339136371,94.5236841013825,23,20,11,8,1.4375,0.8695652173913043,0.6875,0.7272727272727273,4,0.25
13,0,628,0.0,48.30769230769231,347.8356662537092,0.23076923076923078,3,4.355555555555555,57.735952380952405,23,23,15,15,1.7692307692307692,1.0,1.1538461538461537,1.0,3,0.23076923076923078
34,4,1393,0.11764705882352941,40.970588235294116,1074.3606605806567,0.07894736842105263,3,10.466666666666669,74.52166666666669,69,53,34,27,2.0294117647058822,0.7681159420289855,1.0,0.7941176470588235,18,0.5294117647058824
18,3,1573,0.16666666666666666,87.38888888888889,951.20569159428,0.0,0,20,0,61,55,13,12,3.388888888888889,0.9016393442622951,0.7222222222222222,0.9230769230769231,4,0.2222222222222222
25,1,1659,0.04,66.36,1749.6954882784557,0.19230769230769232,5,6.7,36.592750000000024,73,66,40,35,2.92,0.9041095890410958,1.6,0.875,12,0.48
29,8,1680,0.27586206896551724,57.93103448275862,753.8902627834143,0.02702702702702703,1,12.488888888888889,56.70000000000002,86,70,36,29,2.9655172413793105,0.813953488372093,1.2413793103448276,0.8055555555555556,10,0.3448275862068966
26,8,1362,0.3076923076923077,52.38461538461539,938.2737001211542,0.11764705882352941,4,3.668181818181819,73.9908522727273,98,98,45,45,3.769230769230769,1.0,1.7307692307692308,1.0,4,0.15384615384615385
11,4,537,0.36363636363636365,48.81818181818182,1264.9508512596435,0.06666666666666667,1,0.8,77.90500000000002,29,25,22,20,2.6363636363636362,0.8620689655172413,2.0,0.9090909090909091,4,0.36363636363636365
34,3,1311,0.08823529411764706,38.55882352941177,634.6613825326376,0.08108108108108109,3,16.266666666666666,30.30400000000002,80,72,61,58,2.3529411764705883,0.9,1.7941176470588236,0.9508196721311475,18,0.5294117647058824
27,3,938,0.1111111111111111,34.74074074074074,451.50849518197793,0.06666666666666667,2,16.644444444444446,20.302500000000023,54,50,39,38,2.0,0.9259259259259259,1.4444444444444444,0.9743589743589743,16,0.5925925925925926
10,0,268,0.0,26.8,95.90827503317318,0.1,1,0.4,36.62000000000003,15,11,11,9,1.5,0.7333333333333333,1.1,0.8181818181818182,9,0.9
32,0,1526,0.0,47.6875,1385.2068515082854,0.03125,1,10.0,-1.2799999999999727,99,94,42,40,3.09375,0.9494949494949495,1.3125,0.9523809523809523,17,0.53125
31,0,1631,0.0,52.61290322580645,1347.0568132512458,0.06451612903225806,2,19.27777777777778,7.626666666666679,103,96,46,41,3.3225806451612905,0.9320388349514563,1.4838709677419355,0.8913043478260869,17,0.5483870967741935
28,2,1353,0.07142857142857142,48.32142857142857,2003.5689473700272,0.0,0,20,0,78,76,31,30,2.7857142857142856,0.9743589743589743,1.1071428571428572,0.967741935483871,16,0.5714285714285714
36,0,1823,0.0,50.638888888888886,1931.2252623705656,0.0,0,20,0,109,97,52,44,3.0277777777777777,0.8899082568807339,1.4444444444444444,0.8461538461538461,19,0.5277777777777778
20,0,968,0.0,48.4,524.1054353891806,0.0,0,20,0,48,43,26,24,2.4,0.8958333333333334,1.3,0.9230769230769231,11,0.55
22,0,1650,0.0,75.0,3723.7647980123766,0.0,0,1.2000000000000002,119.19000000000003,12,12,4,4,0.5454545454545454,1.0,0.18181818181818182,1.0,14,0.6363636363636364
34,3,1815,0.08823529411764706,53.38235294117647,874.9335021247111,0.32432432432432434,12,15.40909090909091,18.620681818181822,113,108,66,63,3.323529411764706,0.9557522123893806,1.9411764705882353,0.9545454545454546,19,0.5588235294117647
25,0,802,0.0,32.08,116.75790004038474,0.28,7,13.333333333333334,35.381666666666696,61,58,46,44,2.44,0.9508196721311475,1.84,0.9565217391304348,11,0.44
14,0,507,0.0,36.214285714285715,225.62110647077242,0.07142857142857142,1,8.044444444444444,66.10000000000002,34,28,23,21,2.4285714285714284,0.8235294117647058,1.6428571428571428,0.9130434782608695,6,0.42857142857142855
11,0,502,0.0,45.63636363636363,214.05271769459029,0.0,0,20,0,24,24,14,14,2.1818181818181817,1.0,1.2727272727272727,1.0,6,0.5454545454545454
33,3,1342,0.09090909090909091,40.666666666666664,696.2240206702859,0.25,9,11.635714285714286,50.657142857142865,107,101,65,63,3.242424242424242,0.9439252336448598,1.9696969696969697,0.9692307692307692,16,0.48484848484848486
32,0,1635,0.0,51.09375,456.6987175954724,0.28125,9,10.243322109988778,54.50260221260223,131,124,81,75,4.09375,0.9465648854961832,2.53125,0.9259259259259259,17,0.53125
39,0,2219,0.0,56.8974358974359,1448.5951397817237,0.02564102564102564,1,26.0,-68.95999999999995,114,82,22,13,2.923076923076923,0.7192982456140351,0.5641025641025641,0.5909090909090909,19,0.48717948717948717
40,0,1564,0.0,39.1,1137.4488615822713,0.0,0,20,0,104,88,60,55,2.6,0.8461538461538461,1.5,0.9166666666666666,14,0.35
34,1,1421,0.029411764705882353,41.794117647058826,787.2783437256991,0.37142857142857144,13,18.943811743811747,2.458501498501517,130,117,88,80,3.823529411764706,0.9,2.588235294117647,0.9090909090909091,17,0.5
18,5,994,0.2777777777777778,55.22222222222222,309.1341075233367,0.043478260869565216,1,13.858823529411765,60.19176470588238,55,54,32,31,3.0555555555555554,0.9818181818181818,1.7777777777777777,0.96875,14,0.7777777777777778
22,0,775,0.0,35.22727272727273,364.3485746345679,0.09090909090909091,2,30.6,-6.187499999999972,58,42,22,16,2.6363636363636362,0.7241379310344828,1.0,0.7272727272727273,12,0.5454545454545454
19,0,627,0.0,33.0,283.2120375569713,0.3684210526315789,7,18.311111111111114,42.86500000000001,35,35,13,13,1.8421052631578947,1.0,0.6842105263157895,1.0,5,0.2631578947368421
30,0,723,0.0,24.1,303.2413500673362,0.23333333333333334,7,8.666666666666668,56.248333333333335,37,28,21,18,1.2333333333333334,0.7567567567567568,0.7,0.8571428571428571,17,0.5666666666666667
13,3,224,0.23076923076923078,17.23076923076923,79.22857502740393,0.0,0,20,0,9,8,8,7,0.6923076923076923,0.8888888888888888,0.6153846153846154,0.875,9,0.6923076923076923
19,1,756,0.05263157894736842,39.78947368421053,340.0,0.1,2,16.86666666666667,35.71833333333336,52,52,32,32,2.736842105263158,1.0,1.6842105263157894,1.0,14,0.7368421052631579
37,1,949,0.02702702702702703,25.64864864864865,1854.8590245043877,0.0,0,20,0,44,33,26,20,1.1891891891891893,0.75,0.7027027027027027,0.7692307692307693,13,0.35135135135135137
28,7,1005,0.25,35.892857142857146,632.1118932547691,0.08571428571428572,3,20.8,35.60500000000002,75,63,45,38,2.6785714285714284,0.84,1.6071428571428572,0.8444444444444444,7,0.25
42,0,1584,0.0,37.714285714285715,649.2752275762582,0.0,0,20,0,88,82,29,27,2.0952380952380953,0.9318181818181818,0.6904761904761905,0.9310344827586207,29,0.6904761904761905
16,0,481,0.0,30.0625,281.76289771739914,0.0,0,20.6,-6.187499999999972,39,32,22,18,2.4375,0.8205128205128205,1.375,0.8181818181818182,10,0.625
42,0,1720,0.0,40.95238095238095,1497.649072297779,0.21428571428571427,9,9.333333333333334,52.018333333333345,148,136,72,68,3.5238095238095237,0.918918918918919,1.7142857142857142,0.9444444444444444,17,0.40476190476190477
24,1,804,0.041666666666666664,33.5,529.0961354900353,0.12,3,20.700000000000003,-27.591249999999967,52,45,28,25,2.1666666666666665,0.8653846153846154,1.1666666666666667,0.8928571428571429,15,0.625
15,1,624,0.06666666666666667,41.6,330.1173000519232,0.0,0,20,0,56,56,17,17,3.7333333333333334,1.0,1.1333333333333333,1.0,5,0.3333333333333333
14,0,534,0.0,38.142857142857146,277.44167656471495,0.0,0,20,0,32,32,24,24,2.2857142857142856,1.0,1.7142857142857142,1.0,9,0.6428571428571429
20,0,994,0.0,49.7,909.5829947466638,0.0,0,20,0,45,44,25,24,2.25,0.9777777777777777,1.25,0.96,15,0.75
25,0,1208,0.0,48.32,270.0,0.44,11,20.772727272727277,-11.699431818181779,93,82,56,50,3.72,0.8817204301075269,2.24,0.8928571428571429,11,0.44
30,12,1824,0.4,60.8,671.5450950450447,0.0,0,9.066666666666666,17.44500000000002,111,105,35,34,3.7,0.9459459459459459,1.1666666666666667,0.9714285714285714,4,0.13333333333333333
8,3,486,0.375,60.75,167.37179237410948,0.0,0,20,0,28,25,18,17,3.5,0.8928571428571429,2.25,0.9444444444444444,4,0.5
26,0,607,0.0,23.346153846153847,651.1816707036188,0.038461538461538464,1,20.8,-6.694999999999993,38,28,24,22,1.4615384615384615,0.7368421052631579,0.9230769230769231,0.9166666666666666,13,0.5
35,1,2071,0.02857142857142857,59.17142857142857,1248.6866590947773,0.027777777777777776,1,8.200000000000001,61.24000000000001,104,91,43,39,2.9714285714285715,0.875,1.2285714285714286,0.9069767441860465,10,0.2857142857142857
31,0,1903,0.0,61.38709677419355,1253.0029695140722,0.03225806451612903,1,20.917647058823533,25.35647058823531,101,90,49,47,3.2580645161290325,0.8910891089108911,1.5806451612903225,0.9591836734693877,8,0.25806451612903225
24,4,1159,0.16666666666666666,48.291666666666664,598.6119874999346,0.0,0,20,0,49,43,32,29,2.0416666666666665,0.8775510204081632,1.3333333333333333,0.90625,16,0.6666666666666666
10,0,250,0.0,25.0,187.64662506490404,0.0,0,20,0,21,14,14,12,2.1,0.6666666666666666,1.4,0.8571428571428571,4,0.4
34,1,1584,0.029411764705882353,46.588235294117645,1396.6077309445675,0.2,7,16.9453023314589,41.60471678144944,178,157,83,77,5.235294117647059,0.8820224719101124,2.4411764705882355,0.927710843373494,6,0.17647058823529413
34,3,2227,0.08823529411764706,65.5,1292.9007395887093,0.0,0,20,0,137,136,37,36,4.029411764705882,0.9927007299270073,1.088235294117647,0.972972972972973,6,0.17647058823529413
27,5,1570,0.18518518518518517,58.148148148148145,2729.537063960686,0.09375,3,5.814814814814816,60.24333333333335,103,88,57,52,3.814814814814815,0.8543689320388349,2.111111111111111,0.9122807017543859,9,0.3333333333333333
33,1,1355,0.030303030303030304,41.06060606060606,1624.4611534953322,0.029411764705882353,1,13.200000000000001,61.24000000000001,83,60,52,41,2.515151515151515,0.7228915662650602,1.5757575757575757,0.7884615384615384,20,0.6060606060606061
33,5,1532,0.15151515151515152,46.42424242424242,1463.4353785659143,0.02631578947368421,1,11.0,18.742500000000007,111,85,53,47,3.3636363636363638,0.7657657657657657,1.606060606060606,0.8867924528301887,8,0.24242424242424243
17,4,1344,0.23529411764705882,79.05882352941177,439.44362512259653,0.0,0,20,0,72,50,31,23,4.235294117647059,0.6944444444444444,1.8235294117647058,0.7419354838709677,3,0.17647058823529413
40,0,2423,0.0,60.575,2217.756429609414,0.0,0,20,0,149,141,49,46,3.725,0.9463087248322147,1.225,0.9387755102040817,14,0.35
12,0,287,0.0,23.916666666666668,140.64806144190666,0.0,0,20,0,14,12,5,4,1.1666666666666667,0.8571428571428571,0.4166666666666667,0.8,7,0.5833333333333334
22,1,1120,0.045454545454545456,50.90909090909091,651.7803108147275,0.0,0,20,0,72,66,41,37,3.272727272727273,0.9166666666666666,1.8636363636363635,0.9024390243902439,6,0.2727272727272727
12,0,422,0.0,35.166666666666664,120.92782504182705,0.0,0,20,0,20,14,14,11,1.6666666666666667,0.7,1.1666666666666667,0.7857142857142857,6,0.5
12,0,836,0.0,69.66666666666667,1916.2196633718777,0.0,0,20,0,44,35,14,13,3.6666666666666665,0.7954545454545454,1.1666666666666667,0.9285714285714286,5,0.4166666666666667
18,1,631,0.05555555555555555,35.05555555555556,474.5239332045309,0.0,0,20,0,30,28,20,19,1.6666666666666667,0.9333333333333333,1.1111111111111112,0.95,12,0.6666666666666666
33,7,1618,0.21212121212121213,49.03030303030303,610.0180752293277,0.0,0,20,0,92,92,47,47,2.787878787878788,1.0,1.4242424242424243,1.0,17,0.5151515151515151
