16,31.5,224.74026093414287,0.125,14
30,45.96666666666667,1362.7308501759621,0.13333333333333333,29
33,54.78787878787879,696.9824092512964,0.24242424242424243,30
22,27.227272727272727,66.60791492653966,0.20833333333333334,20
26,44.61538461538461,379.7810388425507,0.1111111111111111,25
16,16.5,187.53074858920888,0.2777777777777778,14
34,31.647058823529413,670.1955000865387,0.1388888888888889,30
32,33.6875,571.1527220182862,0.0,28
31,34.774193548387096,665.5433963324773,0.34375,28
24,30.666666666666668,562.6209634879266,0.0,24
14,42.357142857142854,190.3981037807637,0.21428571428571427,12
19,39.73684210526316,406.9759708523932,0.0,17
22,64.5909090909091,924.0,0.0,21
28,56.92857142857143,940.5725534932801,0.0,24
34,46.1764705882353,1435.335362685337,0.0,33
16,33.5,315.76876468329215,0.0,16
33,64.0,538.3038727707846,0.25,33
27,71.74074074074075,744.9518312849399,0.10714285714285714,26
13,24.46153846153846,33.219280948873624,0.23076923076923078,12
26,47.53846153846154,1340.3333863677885,0.10714285714285714,25
12,65.5,180.0,0.23076923076923078,11
22,41.59090909090909,435.98905644032214,0.2727272727272727,20
11,60.18181818181818,536.156400069231,0.0,11
10,62.3,558.9052697343161,0.0,10
22,40.0,937.5716008081647,0.13043478260869565,21
24,67.08333333333333,874.0485972529103,0.0,24
34,44.11764705882353,913.1393873391838,0.15789473684210525,31
30,50.4,686.3634663785509,0.0,28
19,47.68421052631579,786.8083894318042,0.0,19
25,37.52,307.60221301187687,0.04,21
29,55.93103448275862,1315.8773845954993,0.20689655172413793,29
21,42.38095238095238,223.47971260168302,0.47619047619047616,18
26,34.11538461538461,372.60285345449455,0.10344827586206896,24
41,40.46341463414634,1795.524900675002,0.07142857142857142,39
14,61.785714285714285,468.8508029066055,0.0,14
11,54.63636363636363,348.45715005480787,0.0,11
21,42.61904761904762,966.498460191909,0.0,19
20,47.6,266.89015540736375,0.3333333333333333,17
20,23.55,112.0,0.35,17
40,29.55,708.2797251975968,0.175,34
41,40.80487804878049,768.8594334861544,0.23809523809523808,36
34,28.676470588235293,298.78191844869895,0.3235294117647059,31
34,49.35294117647059,565.0,0.0,29
34,37.705882352941174,475.0,0.41025641025641024,28
20,50.8,380.7962075615274,0.15,19
26,34.84615384615385,799.8119732179808,0.0,24
23,40.78260869565217,290.0,0.08695652173913043,21
35,35.25714285714286,909.0891816443068,0.08333333333333333,30
25,39.6,519.2347694592746,0.0,24
29,43.86206896551724,1014.7972260215518,0.03225806451612903,27
31,47.45161290322581,726.3927531876172,0.3548387096774194,27
12,66.16666666666667,399.01045853078114,0.16666666666666666,10
13,36.0,76.0,0.3076923076923077,10
26,47.61538461538461,1237.5945130667774,0.038461538461538464,25
13,29.615384615384617,85.83671966625712,0.07142857142857142,13
33,43.90909090909091,752.3047027435053,0.11428571428571428,33
24,62.041666666666664,406.24409745172375,0.2692307692307692,23
32,63.75,1930.661415290473,0.0,31
13,110.15384615384616,500.0,0.0,13
9,46.333333333333336,395.30856805008847,0.0,9
35,36.68571428571428,1239.2909774306665,0.0,31
21,40.523809523809526,282.0263830884655,0.42857142857142855,18
14,44.42857142857143,259.1235783200587,0.0,14
15,40.86666666666667,279.68271254399053,0.06666666666666667,15
8,35.25,68.53238859703687,0.2,8
32,48.09375,461.3156600916927,0.2702702702702703,29
16,30.1875,70.30835464468075,0.4375,13
38,62.973684210526315,3498.5983152382923,0.023809523809523808,37
29,36.827586206896555,1461.341133439396,0.0,28
8,48.0,303.0699021717345,0.0,8
36,41.94444444444444,1607.8088357493486,0.04878048780487805,35
34,43.26470588235294,1502.0256380646651,0.05263157894736842,32
16,31.5625,224.74026093414287,0.125,14
30,67.86666666666666,1953.4553116927552,0.0625,29
31,37.774193548387096,1054.4357944952976,0.23076923076923078,31
30,31.233333333333334,823.9246196106428,0.0,30
24,31.583333333333332,523.0547900095398,0.0,22
33,52.39393939393939,1627.8794264106293,0.2222222222222222,32
22,79.63636363636364,1799.1339005019247,0.17857142857142858,21
28,48.964285714285715,1774.3505004952888,0.08333333333333333,28
12,29.0,391.3815085205631,0.08333333333333333,12
36,30.52777777777778,1066.7278376377408,0.02631578947368421,34
34,72.8529411764706,3842.2618833134684,0.0,34
41,42.80487804878049,1023.3006692938648,0.2682926829268293,37
16,97.0625,1423.7787608348453,0.3125,14
13,48.30769230769231,347.8356662537092,0.23076923076923078,12
34,40.970588235294116,1074.3606605806567,0.07894736842105263,32
18,87.38888888888889,951.20569159428,0.0,18
25,66.36,1749.6954882784557,0.19230769230769232,25
29,57.93103448275862,753.8902627834143,0.02702702702702703,28
26,52.38461538461539,938.2737001211542,0.11764705882352941,26
11,48.81818181818182,1264.9508512596435,0.06666666666666667,11
34,38.55882352941177,634.6613825326376,0.08108108108108109,32
27,34.74074074074074,451.50849518197793,0.06666666666666667,25
10,26.8,95.90827503317318,0.1,8
32,47.6875,1385.2068515082854,0.03125,29
31,52.61290322580645,1347.0568132512458,0.06451612903225806,28
28,48.32142857142857,2003.5689473700272,0.0,24
36,50.638888888888886,1931.2252623705656,0.0,32
20,48.4,524.1054353891806,0.0,19
22,75.0,3723.7647980123766,0.0,21
34,53.38235294117647,874.9335021247111,0.32432432432432434,31
25,32.08,116.75790004038474,0.28,23
14,36.214285714285715,225.62110647077242,0.07142857142857142,14
11,45.63636363636363,214.05271769459029,0.0,10
33,40.666666666666664,696.2240206702859,0.25,29
32,51.09375,456.6987175954724,0.28125,31
39,56.8974358974359,1448.5951397817237,0.02564102564102564,38
40,39.1,1137.4488615822713,0.0,38
34,41.794117647058826,787.2783437256991,0.37142857142857144,28
18,55.22222222222222,309.1341075233367,0.043478260869565216,18
22,35.22727272727273,364.3485746345679,0.09090909090909091,20
19,33.0,283.2120375569713,0.3684210526315789,16
30,24.1,303.2413500673362,0.23333333333333334,27
13,17.23076923076923,79.22857502740393,0.0,11
19,39.78947368421053,340.0,0.1,18
37,25.64864864864865,1854.8590245043877,0.0,35
28,35.892857142857146,632.1118932547691,0.08571428571428572,27
42,37.714285714285715,649.2752275762582,0.0,40
16,30.0625,281.76289771739914,0.0,15
42,40.95238095238095,1497.649072297779,0.21428571428571427,38
24,33.5,529.0961354900353,0.12,23
15,41.6,330.1173000519232,0.0,15
14,38.142857142857146,277.44167656471495,0.0,13
20,49.7,909.5829947466638,0.0,19
25,48.32,270.0,0.44,22
30,60.8,671.5450950450447,0.0,30
8,60.75,167.37179237410948,0.0,8
26,23.346153846153847,651.1816707036188,0.038461538461538464,24
35,59.17142857142857,1248.6866590947773,0.027777777777777776,34
31,61.38709677419355,1253.0029695140722,0.03225806451612903,30
24,48.291666666666664,598.6119874999346,0.0,21
10,25.0,187.64662506490404,0.0,10
34,46.588235294117645,1396.6077309445675,0.2,32
34,65.5,1292.9007395887093,0.0,34
27,58.148148148148145,2729.537063960686,0.09375,27
33,41.06060606060606,1624.4611534953322,0.029411764705882353,31
33,46.42424242424242,1463.4353785659143,0.02631578947368421,33
17,79.05882352941177,439.44362512259653,0.0,17
40,60.575,2217.756429609414,0.0,39
12,23.916666666666668,140.64806144190666,0.0,12
22,50.90909090909091,651.7803108147275,0.0,22
12,35.166666666666664,120.92782504182705,0.0,12
12,69.66666666666667,1916.2196633718777,0.0,12
18,35.05555555555556,474.5239332045309,0.0,18
33,49.03030303030303,610.0180752293277,0.0,32
28,41.214285714285715,456.34082539159226,0.0625,25
11,55.54545454545455,142.13383752235583,0.0,11
42,52.976190476190474,1257.316315563332,0.23809523809523808,39
